search URL:,https://patents.google.com/?q=G06N5%252f022
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2021367979-A1,CyberSecurity System Having Security Policy Visualization ,"Forcepoint, LLC","Lawrence Bruce Huston, III, David Coffey, Andrew Mortensen",2020-05-19,2020-05-19,2021-11-25,,https://patents.google.com/patent/US20210367979A1/en,https://patentimages.storage.googleapis.com/d6/93/86/be7bad0b88aea7/US20210367979A1-20211125-D00000.png
US-2021375455-A1,Artificial intelligence systems that incorporate expert knowledge related to heart failure ,"MediSync, Inc.","Robert E. Matthews, Charlie Hardtke, Douglas Romer, Todd O'Connell",2020-05-27,2020-05-27,2021-12-02,,https://patents.google.com/patent/US20210375455A1/en,https://patentimages.storage.googleapis.com/97/6d/ad/740d32004de898/US20210375455A1-20211202-D00000.png
US-2020409985-A1,Adding custom and dynamic multimedia to target files ,DokyToky Inc.,"William Robert Nelson, Joshua Michael Huntington, Scott Christopher Winters",2019-06-25,2020-05-29,2020-12-31,,https://patents.google.com/patent/US20200409985A1/en,https://patentimages.storage.googleapis.com/fc/3b/9c/75be93b048bd78/US20200409985A1-20201231-D00000.png
US-2023033211-A1,Retrieving documents according to temporal similarity ,International Business Machines Corporation,"Guilherme Augusto Ferreira Lima, Rafael Rossi de Mello Brandao, Marcio Ferreira Moreno",2021-07-23,2021-07-23,2023-02-02,,https://patents.google.com/patent/US20230033211A1/en,https://patentimages.storage.googleapis.com/4f/3d/38/58438011cae56a/US20230033211A1-20230202-D00000.png
US-2023022268-A1,Generating and adjusting decision-making algorithms using reinforcement machine learning ,Intuit Inc.,"Daniel Ben David, Sheer DANGOOR, Ido Meir Mintz, Danny Zach",2021-07-23,2021-07-23,2023-01-26,,https://patents.google.com/patent/US20230022268A1/en,https://patentimages.storage.googleapis.com/9d/4a/32/62f142333e2c1e/US20230022268A1-20230126-D00000.png
US-2023033114-A1,Syntopical reading for collection understanding ,Adobe Inc.,"Joseph Barrow, Rajiv Bhawanji Jain, Nedim Lipka, Vlad Ion Morariu, Franck Dernoncourt, Varun Manjunatha",2021-07-23,2021-07-23,2023-02-02,,https://patents.google.com/patent/US20230033114A1/en,https://patentimages.storage.googleapis.com/b0/e8/6f/65d31b32514ff0/US20230033114A1-20230202-D00000.png
US-2021374566-A1,Machine learning knowledge management based on lifelong boosting in presence of less data ,NEC Laboratories Europe GmbH,"Anil Goyal, Ammar Shaker, Francesco Alesiani",2020-06-02,2020-06-02,2021-12-02,,https://patents.google.com/patent/US20210374566A1/en,https://patentimages.storage.googleapis.com/27/fe/f4/f0d3fbc664925b/US20210374566A1-20211202-D00000.png
US-2021383936-A1,Network Architecture In Psychopathological Symptomology ,X Development Llc,"Vladimir Miskovic, Katherine Elise Link, Mustafa ispir, Pramod Gupta",2020-06-03,2020-06-03,2021-12-09,,https://patents.google.com/patent/US20210383936A1/en,https://patentimages.storage.googleapis.com/27/f8/57/0be2c6473acf2c/US20210383936A1-20211209-D00000.png
US-2023205953-A1,Machine learning-based system architecture determination ,Siemens Industry Software Nv,"Janani Venugopalan, Wesley Reinhart, Lucia Mirabella, Mike Nicolai",2020-06-05,2020-06-05,2023-06-29,,https://patents.google.com/patent/US20230205953A1/en,https://patentimages.storage.googleapis.com/72/82/bf/b295e8c1d88548/US20230205953A1-20230629-D00000.png
US-2023030341-A1,Dynamic user interface and machine learning tools for generating digital content and multivariate testing recommendations ,Adobe Inc.,"Eunyee Koh, Tak Yeon Lee, Andrew Thomson, Vasanthi Holtcamp, Ryan Rossi, Fan Du, Caroline Kim, Tong Yu, Shunan Guo, Nedim Lipka, Shriram Venkatesh Shet Revankar, Nikhil Belsare",2021-07-22,2021-07-22,2023-02-02,,https://patents.google.com/patent/US20230030341A1/en,https://patentimages.storage.googleapis.com/8d/14/ba/641cec86e8949f/US20230030341A1-20230202-D00000.png
US-2023028407-A1,In-band modification of event notification preferences for server events ,EMC IP Holding Company LLC,"Shoham Levy, Doron Tal",2021-07-21,2021-07-21,2023-01-26,,https://patents.google.com/patent/US20230028407A1/en,https://patentimages.storage.googleapis.com/9f/cb/ec/f5d47042290b09/US20230028407A1-20230126-D00000.png
US-2021389964-A1,Migration of guest operating system optimization tool settings in a multi-hypervisor data center environment ,Dell Products L.P.,John Kelly,2020-06-10,2020-06-10,2021-12-16,,https://patents.google.com/patent/US20210389964A1/en,https://patentimages.storage.googleapis.com/65/d0/47/c708e2efc65f19/US20210389964A1-20211216-D00000.png
US-2022121989-A1,"Computer-readable recording medium storing information processing program, information processing method, and information processing device ",Fujitsu Limited,Katsunari Shishido,2020-10-16,2021-07-21,2022-04-21,,https://patents.google.com/patent/US20220121989A1/en,https://patentimages.storage.googleapis.com/0d/ef/0a/06e4110bf1a31d/US20220121989A1-20220421-D00000.png
US-2023027713-A1,Neural-Symbolic Action Transformers for Video Question Answering ,International Business Machines Corporation,"Bo Wu, Chuang Gan, Dakuo Wang, Zhenfang Chen",2021-07-21,2021-07-21,2023-01-26,,https://patents.google.com/patent/US20230027713A1/en,https://patentimages.storage.googleapis.com/98/45/fe/271593084c7c78/US20230027713A1-20230126-D00000.png
US-2023021606-A1,Liquidity engine ,"Stripe, Inc.","Qi Zhang, Jeremiah Clemenson, Katherine Yu, Albert Koy, Andrew Straussman, Eric Zhang, Jordan McQueen, Yiran Gao",2021-07-21,2021-07-21,2023-01-26,,https://patents.google.com/patent/US20230021606A1/en,https://patentimages.storage.googleapis.com/a8/ac/39/a46e9acd5ac60c/US20230021606A1-20230126-D00000.png
US-2023028152-A1,Determining locations of an object using object tracking information and a predictive analysis module ,International Business Machines Corporation,"Nitika Sharma, Akash U. Dhoot, Venkata Vara Prasad (Last name not provided), Chaitanya Korupolu, Shailendra Moyal",2021-07-20,2021-07-20,2023-01-26,,https://patents.google.com/patent/US20230028152A1/en,https://patentimages.storage.googleapis.com/a0/75/3a/5dccccc518a0db/US20230028152A1-20230126-D00000.png
US-2023028408-A1,Automatic chatbot generation through causal analysis of historical incidents ,International Business Machines Corporation,"Radha Mohan De, Sujoy Roy, Krishnendu Chowdhury",2021-07-20,2021-07-20,2023-01-26,,https://patents.google.com/patent/US20230028408A1/en,https://patentimages.storage.googleapis.com/82/29/b9/08964d576d7d5c/US20230028408A1-20230126-D00000.png
US-2023026135-A1,Hybrid Machine Learning and Knowledge Graph Approach for Estimating and Mitigating the Spread of Malicious Software ,Bank Of America Corporation,"George Anthony Albero, Maharaj Mukherjee",2021-07-20,2021-07-20,2023-01-26,,https://patents.google.com/patent/US20230026135A1/en,https://patentimages.storage.googleapis.com/34/8c/7b/d0dabce3a7ac88/US20230026135A1-20230126-D00000.png
US-2023033364-A1,Core data services performance annotations ,Sap Se,"Vipul Khullar, Alisha Garg, Ayush Singhal, Anuradha Dhingan, Kirti Sinha",2021-07-20,2021-07-20,2023-02-02,,https://patents.google.com/patent/US20230033364A1/en,https://patentimages.storage.googleapis.com/4f/f3/91/ecfeafe6052387/US20230033364A1-20230202-D00000.png
US-2023027675-A1,Boosting sales productivity using personalized content generator for online sales ,EMC IP Holding Company LLC,"Amihai Savir, Anat Parush Tzur, Or Herman-Saffar",2021-07-20,2021-07-20,2023-01-26,,https://patents.google.com/patent/US20230027675A1/en,https://patentimages.storage.googleapis.com/22/f3/90/5e901e63dd5008/US20230027675A1-20230126-D00000.png
US-2023012650-A1,Environmental impact aware product refurbishing ,International Business Machines Corporation,"Nupur Aggarwal, Sumanta MUKHERJEE, Vijay Ekambaram, Vikas C. Raykar",2021-07-19,2021-07-19,2023-01-19,,https://patents.google.com/patent/US20230012650A1/en,https://patentimages.storage.googleapis.com/c8/1f/e1/2465561d2fd91d/US20230012650A1-20230119-D00000.png
US-2023020568-A1,Systems and Methods for Intelligent Automatic Filing of Documents in a Content Management System ,Open Text Sa Ulc,"Matthias Theodor Middendorf, Jochen Matthias van den Bercken",2021-07-15,2021-07-15,2023-01-19,,https://patents.google.com/patent/US20230020568A1/en,https://patentimages.storage.googleapis.com/bf/82/76/eb8e5290e9a94a/US20230020568A1-20230119-D00000.png
WO-2021234916-A1,"Analysis device, analysis method, and analysis program ",日本電気株式会社,昌史 小山田,2020-05-21,2020-05-21,2021-11-25,,https://patents.google.com/patent/WO2021234916A1/en,https://patentimages.storage.googleapis.com/f6/94/69/a3b2fb01b2a097/JPOXMLDOC01-appb-D000001.png
US-2023013748-A1,Artificial Intelligence (AI) Framework to Identify Object-Relational Mapping Issues in Real-Time ,Bank Of America Corporation,"Deepan Kanagaraj, Magesh Sripathy, Sachin Thakral, Vishnuvardhan Rao Regalla, Prasanna K, Suki Ramasamy",2021-07-14,2021-07-14,2023-01-19,,https://patents.google.com/patent/US20230013748A1/en,https://patentimages.storage.googleapis.com/8e/fd/bc/1c72edc70a6ae0/US20230013748A1-20230119-D00000.png
US-2020410552-A1,"Advertisement creation and publishing system, process, and method of use ",Timothy K. Stohlman,Timothy K. Stohlman,2019-06-30,2020-06-19,2020-12-31,,https://patents.google.com/patent/US20200410552A1/en,https://patentimages.storage.googleapis.com/7d/3a/d5/becc62420ecd46/US20200410552A1-20201231-D00000.png
US-2023022054-A1,Observation data evaluation ,International Business Machines Corporation,"Jing Li, Jing Mei, Fan Li, Ya Bin Dang",2021-07-13,2021-07-13,2023-01-26,,https://patents.google.com/patent/US20230022054A1/en,https://patentimages.storage.googleapis.com/9b/ef/f9/58f2f77c594ff8/US20230022054A1-20230126-D00000.png
US-2022351127-A1,Flexible piece level tracking in a freight context ,Unisys Corporation,"Andrea Baur, Prasenjit Barat, Sandeep Saratchandra Kumar, Anoop Kattungal Mohandas",2021-04-29,2021-07-13,2022-11-03,,https://patents.google.com/patent/US20220351127A1/en,https://patentimages.storage.googleapis.com/86/ec/5f/af44295889949e/US20220351127A1-20221103-D00000.png
US-2023016157-A1,Mapping application of machine learning models to answer queries according to semantic specification ,International Business Machines Corporation,"Marcio Ferreira Moreno, Guilherme Augusto Ferreira Lima, Rafael Rossi de Mello Brandao",2021-07-13,2021-07-13,2023-01-19,,https://patents.google.com/patent/US20230016157A1/en,https://patentimages.storage.googleapis.com/52/7c/bd/4853d1c78b47ea/US20230016157A1-20230119-D00000.png
US-2021406935-A1,Providing insights and suggestions for journeys ,Adobe Inc.,"Pankhri Singhai, Piyush Gupta, Balaji Krishnamurthy, Jayakumar SUBRAMANIAN, Nikaash Puri",2020-06-24,2020-06-24,2021-12-30,,https://patents.google.com/patent/US20210406935A1/en,https://patentimages.storage.googleapis.com/5e/6a/a9/db5c222c4bc815/US20210406935A1-20211230-D00000.png
US-2022067555-A1,"Creation Assisting Device, Creation Assisting Method, And Recording Medium ","Hitachi, Ltd.","Misa SATO, Kohsuke Yanai",2020-08-28,2021-07-08,2022-03-03,,https://patents.google.com/patent/US20220067555A1/en,https://patentimages.storage.googleapis.com/1e/e3/e5/f0882d9ae96eec/US20220067555A1-20220303-D00000.png
US-2023270376-A1,Evaluating the stability of a joint in the foot and ankle complex via weight-bearing medical imaging ,The General Hospital Corporation,"Kartik Mangudi Varadarajan, Alireza Borjali, Soheil Ashkani Esfahani, Bart Lubberts, Gregory R. Waryasz, Christopher W. Digiovanni, Orhun K. MURATOGLU, Daniel Guss",2020-07-07,2021-07-07,2023-08-31,,https://patents.google.com/patent/US20230270376A1/en,https://patentimages.storage.googleapis.com/57/ca/43/46134135e91745/US20230270376A1-20230831-D00000.png
US-2023132064-A1,"Automated machine learning: a unified, customizable, and extensible system ",Hitachi Vantara Llc,"Yongqiang Zhang, Wei Lin, William SCHMARZO",2020-06-25,2020-06-25,2023-04-27,,https://patents.google.com/patent/US20230132064A1/en,https://patentimages.storage.googleapis.com/ac/3d/e3/5b818131d70c60/US20230132064A1-20230427-D00000.png
US-2022026887-A1,"Method for optimizing and/or operating a production process, a feedback method for a production process, and a production plant and computer program for performing the method ",Engel Austria Gmbh,"Georg Pillwein, Johann Voggeneder, Friedrich Johannes KILIAN",2021-07-07,2021-07-07,2022-01-27,,https://patents.google.com/patent/US20220026887A1/en,https://patentimages.storage.googleapis.com/58/b3/95/980222aa78b895/US20220026887A1-20220127-D00000.png
US-2019163332-A1,Non-linear navigation of videos ,International Business Machines Corporation,"Malolan Chetlur, Danish Contractor, Bikram Sengupta",2017-11-28,2017-11-28,2019-05-30,,https://patents.google.com/patent/US20190163332A1/en,https://patentimages.storage.googleapis.com/63/04/6f/b293bdec0bf466/US20190163332A1-20190530-D00000.png
US-2023012202-A1,Graph computing over micro-level and macro-level views ,International Business Machines Corporation,"Ci-Hao Wu, June-Ray Lin, Cheng-Ta Lee",2021-07-06,2021-07-06,2023-01-12,,https://patents.google.com/patent/US20230012202A1/en,https://patentimages.storage.googleapis.com/77/1a/4b/3859b9cc56e4be/US20230012202A1-20230112-D00000.png
US-2022004718-A1,Ontology-Driven Conversational Interface for Data Analysis ,International Business Machines Corporation,"Abdul Quamar, Robert John Moore, Dorian Boris Miller, Fatma Ozcan, Jeffrey Thomas Kreulen",2020-07-04,2020-07-04,2022-01-06,,https://patents.google.com/patent/US20220004718A1/en,https://patentimages.storage.googleapis.com/89/45/20/9b236829e94bca/US20220004718A1-20220106-D00000.png
US-2023004792-A1,Automatically structuring user interaction trails for knowledge expansion in a knowledge graph ,International Business Machines Corporation,"Rafael Rossi de Mello Brandao, Marcio Ferreira Moreno, Guilherme Augusto Ferreira Lima, Renato Fontoura de Gusmao Cerqueira",2021-07-05,2021-07-05,2023-01-05,,https://patents.google.com/patent/US20230004792A1/en,https://patentimages.storage.googleapis.com/52/c0/97/c74faa38378dba/US20230004792A1-20230105-D00000.png
US-2022004893-A1,System for generating multiple similar questions and their solutions and method thereof ,Indiavidual Learning Limited,"Peeyush JAIN, Rajdeep Singh, Keyur Faldu, Aditi Avasthi",2021-07-02,2021-07-02,2022-01-06,,https://patents.google.com/patent/US20220004893A1/en,https://patentimages.storage.googleapis.com/e4/a9/08/e7351885739ea2/US20220004893A1-20220106-D00000.png
US-2023004588-A1,Resource-Efficient Sequence Generation with Dual-Level Contrastive Learning ,"Microsoft Technology Licensing, Llc","Jian Jiao, Yeyun GONG, Nan Duan, Ruofei Zhang",2021-07-01,2021-07-01,2023-01-05,,https://patents.google.com/patent/US20230004588A1/en,https://patentimages.storage.googleapis.com/d2/95/16/c0d03e1032c09b/US20230004588A1-20230105-D00000.png
US-2022358372-A1,"Learning apparatus, inference apparatus, and environment adjustment system ","Daikin Industries, Ltd.","Yuki Nishikawa, Satoshi Hashimoto, Shouta HORI, Akira Uchiyama, Teruo Higashino",2019-07-08,2020-07-06,2022-11-10,,https://patents.google.com/patent/US20220358372A1/en,https://patentimages.storage.googleapis.com/98/6b/80/7d7477307b8a52/US20220358372A1-20221110-D00000.png
US-2023005616-A1,"Methods, systems, and computer program products for capturing missing current procedural terminology (cpt) codes for care provided to a patient ",Change Healthcare Holdings Llc,"Wenji Zhang, Feili Yu, Kaushik Roy",2021-06-30,2021-06-30,2023-01-05,,https://patents.google.com/patent/US20230005616A1/en,https://patentimages.storage.googleapis.com/88/c0/6d/f320344e9bb8da/US20230005616A1-20230105-D00000.png
US-2023004828-A1,Defining and debugging module completeness graphs based on interactive user interface checklist elements ,Intuit Inc.,"David Alan HANEKAMP, JR., Eric Knudtson, Anoop Makwana",2021-06-30,2021-06-30,2023-01-05,,https://patents.google.com/patent/US20230004828A1/en,https://patentimages.storage.googleapis.com/d7/46/60/b0ad566f193045/US20230004828A1-20230105-D00000.png
US-2023017352-A1,Systems and methods for phonetic-based natural language understanding ,"Rovi Guides, Inc.","Ajay Kumar Mishra, Jeffry Copps Robert Jose",2021-06-30,2021-06-30,2023-01-19,,https://patents.google.com/patent/US20230017352A1/en,https://patentimages.storage.googleapis.com/1d/b3/d5/a4a05bea435a4d/US20230017352A1-20230119-D00000.png
WO-2022009326-A1,"Inference device, inference method, and recording medium ",日本電気株式会社,"格 細見, 大地 木村",2020-07-08,2020-07-08,2022-01-13,,https://patents.google.com/patent/WO2022009326A1/en,https://patentimages.storage.googleapis.com/5e/68/fd/68e0a007773d2f/JPOXMLDOC01-appb-D000001.png
US-2023004823-A1,Discovering new question and answer knowledge from conversation ,International Business Machines Corporation,"Lijun Mei, Qi Cheng Li, Xue Han, Xin Zhou, Zi Ming HUANG, Ya Bin Dang",2021-06-30,2021-06-30,2023-01-05,,https://patents.google.com/patent/US20230004823A1/en,https://patentimages.storage.googleapis.com/d9/e3/5c/fdf3f298058e75/US20230004823A1-20230105-D00000.png
US-2019163506-A1,Computer architecture for emulating digital delay nodes in a correlithm object processing system ,Bank Of America Corporation,Patrick N. Lawrence,2017-11-28,2017-11-28,2019-05-30,,https://patents.google.com/patent/US20190163506A1/en,https://patentimages.storage.googleapis.com/b6/59/32/4977da05d1b33c/US20190163506A1-20190530-D00000.png
US-2019163507-A1,Computer architecture for emulating parallel processing in a correlithm object processing system ,Bank Of America Corporation,Patrick N. Lawrence,2017-11-28,2017-11-28,2019-05-30,,https://patents.google.com/patent/US20190163507A1/en,https://patentimages.storage.googleapis.com/20/03/97/28687e2e51f137/US20190163507A1-20190530-D00000.png
US-2022004888-A1,Systems and methods for providing universal knowledge bases of learners ,EDUCATION4SIGHT GmbH,"Brahim Hnich, Lassaad ESSAFI",2020-07-01,2021-06-29,2022-01-06,,https://patents.google.com/patent/US20220004888A1/en,https://patentimages.storage.googleapis.com/6e/b5/4c/31a807addd96b6/US20220004888A1-20220106-D00000.png
US-2022414482-A1,Visual question answering with knowledge graphs ,Sap Se,"Artur Speiser, Moin Nabi, Tassilo Klein",2021-06-29,2021-06-29,2022-12-29,,https://patents.google.com/patent/US20220414482A1/en,https://patentimages.storage.googleapis.com/c7/dc/a6/2193ac276096b8/US20220414482A1-20221229-D00000.png
US-2022414072-A1,Severity computation of anomalies in information technology operations ,International Business Machines Corporation,"Akhil Tandon, Pooja Aggarwal, Seema Nagar, Hau-Wen Chang, Xiaotong Liu, Anbang XU, Harshit Kumar",2021-06-29,2021-06-29,2022-12-29,,https://patents.google.com/patent/US20220414072A1/en,https://patentimages.storage.googleapis.com/29/1f/b8/94a39f139ca71e/US20220414072A1-20221229-D00000.png
US-2022067561-A1,"Storage medium, information processing device, and control method ",Fujitsu Limited,Tsutomu Ishida,2020-09-01,2021-06-28,2022-03-03,,https://patents.google.com/patent/US20220067561A1/en,https://patentimages.storage.googleapis.com/5e/36/a0/fd3b12d23937fc/US20220067561A1-20220303-D00000.png
US-2022414344-A1,Method and system for generating an intent classifier ,Ada Support Inc.,"Raheleh MAKKI NIRI, Gordon GIBSON",2021-06-28,2021-06-28,2022-12-29,,https://patents.google.com/patent/US20220414344A1/en,https://patentimages.storage.googleapis.com/d0/87/cf/c731acef14dd35/US20220414344A1-20221229-D00000.png
US-2022058745-A1,System and method for crowdsensing-based insurance premiums ,"Qomplx, Inc.","Jason Crabtree, Andrew Sellers",2015-10-28,2021-06-28,2022-02-24,,https://patents.google.com/patent/US20220058745A1/en,https://patentimages.storage.googleapis.com/0e/41/1d/e8c79b92fe74ee/US20220058745A1-20220224-D00000.png
US-2022012600-A1,Deriving precision and recall impacts of training new dimensions to knowledge corpora ,International Business Machines Corporation,"Craig M. Trim, Martin G. Keen, Sarbajit K. Rakshit, Shikhar KWATRA",2020-07-10,2020-07-10,2022-01-13,,https://patents.google.com/patent/US20220012600A1/en,https://patentimages.storage.googleapis.com/23/3e/9c/ae6c0b4a5ce577/US20220012600A1-20220113-D00000.png
US-2022413989-A1,Cloud service provider selection based on digital twin simulation ,International Business Machines Corporation,"Venkata Vara Prasad Karri, Sarbajit K. Rakshit, Akash U. Dhoot, Shailendra Moyal",2021-06-24,2021-06-24,2022-12-29,,https://patents.google.com/patent/US20220413989A1/en,https://patentimages.storage.googleapis.com/b5/8b/8d/6a04e08bafe5db/US20220413989A1-20221229-D00000.png
US-2022414107-A1,Live comment management ,International Business Machines Corporation,"Wen Wang, Yi Chen Zhong, Kun Yan Yin, De Shuo Kong, Lu Yu, Yi Ming Wang",2021-06-23,2021-06-23,2022-12-29,,https://patents.google.com/patent/US20220414107A1/en,https://patentimages.storage.googleapis.com/19/bc/5f/95a1dcca350880/US20220414107A1-20221229-D00000.png
KR-102588688-B1,Method and system for analyzing data ,한국전자통신연구원,"도윤미, 유재학, 이계선",,2016-05-12,2023-10-12,2023-10-12,https://patents.google.com/patent/KR102588688B1/en,https://patentimages.storage.googleapis.com/ce/fb/30/70a29a94e1fca6/112016045266284-pat00002.png
US-2022405158-A1,Non-linear causal modeling from diverse data sources ,International Business Machines Corporation,"Georgios Kollias, Aurelie Chloe LOZANO, Naoki Abe",2021-06-22,2021-06-22,2022-12-22,,https://patents.google.com/patent/US20220405158A1/en,https://patentimages.storage.googleapis.com/83/af/ac/31c813a3d215a5/US20220405158A1-20221222-D00000.png
US-2022405712-A1,Autonomous Request Management ,"Adp, Llc","Dipak Sarma, Ian KING, Sachin Havaldar, Savitri Katam, Pawan Gubbala, Bhavani Meegada, Monika Nagalla, Sharad Akundi, Sriram Patalay, S R Kirshnaraju Vysayara, Golla Srinidhi",2021-06-22,2021-06-22,2022-12-22,,https://patents.google.com/patent/US20220405712A1/en,https://patentimages.storage.googleapis.com/8c/2f/a0/acdf15ec66c35e/US20220405712A1-20221222-D00000.png
US-2022405315-A1,Ranking text summarization of technical solutions ,International Business Machines Corporation,"Ruchi Mahindru, Daniela Rosu, David Konopnicki",2021-06-22,2021-06-22,2022-12-22,,https://patents.google.com/patent/US20220405315A1/en,https://patentimages.storage.googleapis.com/81/90/b8/90cccf6a059910/US20220405315A1-20221222-D00000.png
US-2022405630-A1,Intelligent oversight of multi-party engagements ,"Salesforce.Com, Inc.",Daniel Thomas Harrison,2021-06-21,2021-06-21,2022-12-22,,https://patents.google.com/patent/US20220405630A1/en,https://patentimages.storage.googleapis.com/85/71/db/6283e745ef8454/US20220405630A1-20221222-D00000.png
US-2022405065-A1,Model Document Creation in Source Code Development Environments using Semantic-aware Detectable Action Impacts ,International Business Machines Corporation,"Ana Paula Appel, Renato Luiz De Freitas Cunha, Carlos Raoni de Alencar Mendes, Emilio Ashton Vital Brazil, Marcelo Nery dos Santos, Marco Aurelio Stelmar Netto, Priscilla Barreira Avegliano, Renan Francisco Santos Souza, Vinicius Costa Villas Boas Segura",2021-06-21,2021-06-21,2022-12-22,,https://patents.google.com/patent/US20220405065A1/en,https://patentimages.storage.googleapis.com/ee/1d/c2/ae35dbd974cc85/US20220405065A1-20221222-D00000.png
US-2022027560-A1,Selecting a meaning of a word of a phrase ,Entigenlogic Llc,"Frank John Williams, Stephen Emerson Sundberg, Ameeta Vasant Reed, Dennis Arlen Roberson, Thomas James MacTavish, Karl Olaf Knutson, Jessy Thomas, Niklas Josiah MacTavish, II David Michael Corns, Andrew Chu, Kyle Edward Alberth, Ali Fattahian, Zachary John McCord, Ahmad Abdelqader Abunaser, Gary W. Grube",2020-07-22,2021-06-21,2022-01-27,,https://patents.google.com/patent/US20220027560A1/en,https://patentimages.storage.googleapis.com/06/3a/7b/b82d764783c422/US20220027560A1-20220127-D00000.png
US-2021398000-A1,Explaining results provided by automated decisions systems ,Sri International,"Grit Denker, Daniel Elenius, Karsten Martiny",2020-06-22,2021-06-21,2021-12-23,,https://patents.google.com/patent/US20210398000A1/en,https://patentimages.storage.googleapis.com/0c/d7/c6/04d86a4613edda/US20210398000A1-20211223-D00000.png
EP-3940564-A1,"Method and computer-implemented tool for validating software artifacts of ""applications  "" being destined for platform ecosystems and platform ecosystem ",Siemens Aktiengesellschaft,"Preeti Koka, Gowri LATHARANI NATARAJA, Thomas Baierlein",2020-07-14,2020-07-14,2022-01-19,,https://patents.google.com/patent/EP3940564A1/en,https://patentimages.storage.googleapis.com/e9/e4/6d/b793000d233e93/imgf0001.png
US-2019163812-A1,Ranking passages by merging features from factoid answers ,International Business Machines Corporation,"Rishav Chakravarti, James W. Murdock, Jiri Navratil",2017-11-30,2017-11-30,2019-05-30,,https://patents.google.com/patent/US20190163812A1/en,https://patentimages.storage.googleapis.com/9a/86/22/709e08121c0d74/US20190163812A1-20190530-D00000.png
WO-2022180878-A1,"Prediction method, program, prediction system, server, and display device ",パナソニックＩｐマネジメント株式会社,"千絵子 佐々木, 竜郎 山田",2021-02-25,2021-06-17,2022-09-01,,https://patents.google.com/patent/WO2022180878A1/en,https://patentimages.storage.googleapis.com/e0/2b/2e/38c94724a40b4d/JPOXMLDOC01-appb-D000001.png
US-2022405608-A1,Geometric representation for rule induction from knowledge graphs ,International Business Machines Corporation,"Ankita Likhyani Grover, Shajith Ikbal Mohamed, Hima Prasad Karanam, L. Venkata Subramaniam",2021-06-17,2021-06-17,2022-12-22,,https://patents.google.com/patent/US20220405608A1/en,https://patentimages.storage.googleapis.com/a7/95/db/d68ec3d1f2a58d/US20220405608A1-20221222-D00000.png
US-2022398271-A1,Computing system for extracting facts for a knowledge graph ,"Microsoft Technology Licensing, Llc","Ling Wu, Yiran FEI, Minghui Xia, Yi Li",2021-06-15,2021-06-15,2022-12-15,,https://patents.google.com/patent/US20220398271A1/en,https://patentimages.storage.googleapis.com/27/8f/8a/0e111d568741d3/US20220398271A1-20221215-D00000.png
US-2022004434-A1,Platform for hierarchy cooperative computing application deployment ,"Qomplx, Inc.","Jason Crabtree, Andrew Sellers",2015-10-28,2021-06-15,2022-01-06,,https://patents.google.com/patent/US20220004434A1/en,https://patentimages.storage.googleapis.com/96/38/64/9d7a4243139131/US20220004434A1-20220106-D00000.png
US-2022398479-A1,Reasoning with real-valued propositional logic and probability intervals ,International Business Machines Corporation,Radu Marinescu,2021-06-14,2021-06-14,2022-12-15,,https://patents.google.com/patent/US20220398479A1/en,https://patentimages.storage.googleapis.com/bf/e8/a2/1b4fdd8a0c6d58/US20220398479A1-20221215-D00000.png
DE-4336921-C2,Method and device for automatic reasoning (inference) for rule-based fuzzy systems ,"Harald Koenig, Lothar Prof Dr Ing Habil Litz","Harald Koenig, Lothar Prof Dr Ing Habil Litz",1993-10-29,1993-10-29,1995-03-16,1995-03-16,https://patents.google.com/patent/DE4336921C2/en,
US-2022400131-A1,Interpreting and remediating network risk using machine learning ,"Cisco Technology, Inc.","Qihong Shao, Xinjun Zhang, Yue Liu, Kevin Broich, Kenneth Charles Croley, Gurvinder P. Singh",2021-06-11,2021-06-11,2022-12-15,,https://patents.google.com/patent/US20220400131A1/en,https://patentimages.storage.googleapis.com/2f/b9/a4/8289a50ff12d3c/US20220400131A1-20221215-D00000.png
CN-106202286-B,The searching method and device of entity word are provided based on natural search result ,"北京奇虎科技有限公司, 奇智软件（北京）有限公司",姚远,2016-06-30,2016-06-30,2019-11-01,2019-11-01,https://patents.google.com/patent/CN106202286B/en,
US-2022398670-A1,Transaction counterpart identification ,Steady Platform Llc,"Tyler Howard, Jason Robinson, John Michael Robertson, Nathan Crockett, Andrew Toloff, Winn Martin, Marcel Crudele",2021-06-09,2021-06-09,2022-12-15,,https://patents.google.com/patent/US20220398670A1/en,https://patentimages.storage.googleapis.com/c2/41/68/d11131eb23658a/US20220398670A1-20221215-D00000.png
US-2022398258-A1,Virtual private data lakes and data correlation discovery tool for imported data ,Sap Se,"Peter Eberlein, Volker Driesen",2021-06-09,2021-06-09,2022-12-15,,https://patents.google.com/patent/US20220398258A1/en,https://patentimages.storage.googleapis.com/44/fc/47/4aeaaaa66d90d0/US20220398258A1-20221215-D00000.png
US-2022398523-A1,Intelligent quality accelerator with root mapping overlay ,Bank Of America Corporation,"Madhusudhanan Krishnamoorthy, Nagar Parthasarathi Varadarajan, Deepika Sehgal",2021-06-09,2021-06-09,2022-12-15,,https://patents.google.com/patent/US20220398523A1/en,https://patentimages.storage.googleapis.com/aa/ce/be/c2937f5068ea55/US20220398523A1-20221215-D00000.png
